Temperature (K),Ca (mol/L),Cb (mol/L)
329.52952952952955,0.9685371984538875,1.937074396907775
330.03003003003005,0.967427704072685,1.93485540814537
330.53053053053054,0.9663006675413102,1.9326013350826203
331.03103103103103,0.9651568511945154,1.9303137023890309
331.5315315315315,0.9639970470688316,1.9279940941376632
332.032032032032,0.9628220733904759,1.9256441467809517
332.5325325325325,0.9616327709416409,1.9232655418832818
333.033033033033,0.9604299993388066,1.9208599986776131
333.53353353353356,0.9592146332570891,1.9184292665141782
334.03403403403405,0.9579875586344986,1.9159751172689972
334.53453453453454,0.9567496688893352,1.9134993377786704
335.03503503503504,0.9555018611828543,1.9110037223657086
335.53553553553553,0.9542450327577773,1.9084900655155546
336.036036036036,0.9529800773813125,1.905960154762625
336.5365365365365,0.9517078819190752,1.9034157638381504
337.03703703703707,0.9504293230637668,1.9008586461275336
337.53753753753756,0.9491452642397147,1.8982905284794294
338.03803803803805,0.9478565527014473,1.8957131054028946
338.53853853853855,0.9465640168414784,1.8931280336829568
339.03903903903904,0.9452684637194189,1.8905369274388377
339.53953953953953,0.9439706768214887,1.8879413536429774
340.04004004004,0.9426714140565408,1.8853428281130815
340.5405405405405,0.9413714059918481,1.8827428119836962
341.04104104104107,0.9400713543291892,1.8801427086583784
341.54154154154156,0.9387719306192611,1.8775438612385222
342.04204204204206,0.9374737752101179,1.8749475504202358
342.54254254254255,0.9361774964232704,1.8723549928465408
343.04304304304304,0.9348836699492363,1.8697673398984727
343.54354354354354,0.933592838452753,1.867185676905506
344.044044044044,0.9323055113765325,1.864611022753065
344.5445445445446,0.9310221649313707,1.8620443298627414
345.0450450450451,0.9297432422595838,1.8594864845191676
345.54554554554556,0.928469153758141,1.856938307516282
346.04604604604606,0.9272002775475033,1.8544005550950067
346.54654654654655,0.9259369600719719,1.8518739201439438
347.04704704704704,0.9246795168173791,1.8493590336347583
347.54754754754754,0.923428233132116,1.846856466264232
348.04804804804803,0.9221833651377612,1.8443667302755224
348.5485485485485,0.9209451407162746,1.8418902814325493
349.0490490490491,0.9197137605605467,1.8394275211210933
349.54954954954957,0.9184893992768494,1.8369787985536987
350.05005005005006,0.9172722065273502,1.8345444130547004
350.55055055055055,0.9160623082022153,1.8321246164044307
351.05105105105105,0.9148598076114081,1.8297196152228161
351.55155155155154,0.9136647866871096,1.8273295733742192
352.05205205205203,0.9124773071884982,1.8249546143769964
352.5525525525526,0.9112974119014223,1.8225948238028447
353.0530530530531,0.9101251258262865,1.820250251652573
353.55355355355357,0.9089604573482365,1.817920914696473
354.05405405405406,0.9078033993844686,1.8156067987689373
354.55455455455456,0.9066539305041902,1.8133078610083804
355.05505505505505,0.905512016017417,1.811024032034834
355.55555555555554,0.9043776090294318,1.8087552180588635
356.05605605605604,0.9032506514582952,1.8065013029165904
356.5565565565566,0.9021310750133423,1.8042621500266847
357.0570570570571,0.9010188021331035,1.802037604266207
357.5575575575576,0.8999137468815098,1.7998274937630196
358.05805805805807,0.8988158158016799,1.7976316316033598
358.55855855855856,0.8977249087269303,1.7954498174538607
359.05905905905905,0.8966409195489718,1.7932818390979437
359.55955955955955,0.8955637369435568,1.7911274738871137
360.0600600600601,0.8944932450540721,1.7889864901081443
360.5605605605606,0.8934293241338034,1.7868586482676068
361.0610610610611,0.8923718511477607,1.7847437022955215
361.5615615615616,0.8913207003351277,1.7826414006702553
362.06206206206207,0.8902757437335111,1.7805514874670223
362.56256256256256,0.8892368516662789,1.7784737033325577
363.06306306306305,0.8882038931943365,1.776407786388673
363.56356356356355,0.8871767365337806,1.7743534730675612
364.06406406406404,0.8861552494408869,1.7723104988817737
364.5645645645646,0.8851392995659207,1.7702785991318415
365.0650650650651,0.8841287547772838,1.7682575095545676
365.5655655655656,0.8831234834574878,1.7662469669149756
366.06606606606607,0.8821233547724676,1.7642467095449352
366.56656656656656,0.8811282389156827,1.7622564778313654
367.06706706706706,0.8801380073284837,1.7602760146569674
367.5675675675676,0.8791525328981337,1.7583050657962673
368.0680680680681,0.8781716901348706,1.7563433802697412
368.5685685685686,0.8771953553293462,1.7543907106586925
369.0690690690691,0.8762234066917151,1.7524468133834301
369.5695695695696,0.8752557244736267,1.7505114489472533
370.0700700700701,0.8742921910742929,1.7485843821485858
370.57057057057057,0.8733326911317744,1.7466653822635487
371.07107107107106,0.8723771116005639,1.7447542232011277
371.57157157157155,0.8714253418165012,1.7428506836330024
372.07207207207205,0.8704772735499854,1.7409545470999708
372.5725725725726,0.8695328010484251,1.7390656020968502
373.0730730730731,0.8685918210687928,1.7371836421375857
373.5735735735736,0.8676542329011016,1.735308465802203
374.0740740740741,0.8667199383835974,1.7334398767671948
374.57457457457457,0.865788841910384,1.731577683820768
375.07507507507506,0.8648608504321624,1.7297217008643249
375.5755755755756,0.8639358734507377,1.7278717469014755
376.0760760760761,0.8630138230078821,1.7260276460157642
376.5765765765766,0.8620946136691114,1.7241892273382229
377.0770770770771,0.861178162502908,1.722356325005816
377.5775775775776,0.8602643890558569,1.7205287781117138
378.0780780780781,0.8593532153241573,1.7187064306483146
378.5785785785786,0.8584445657219237,1.7168891314438475
379.07907907907907,0.8575383670466562,1.7150767340933124
379.57957957957956,0.8566345484422441,1.7132690968844881
380.08008008008005,0.8557330413598295,1.711466082719659
380.5805805805806,0.8548337795168289,1.7096675590336579
381.0810810810811,0.8539366988544007,1.7078733977088014
381.5815815815816,0.8530417374936051,1.7060834749872102
382.0820820820821,0.8521488356904965,1.704297671380993
382.5825825825826,0.8512579357903627,1.7025158715807254
383.0830830830831,0.8503689821813014,1.7007379643626028
383.5835835835836,0.8494819212473192,1.6989638424946385
384.0840840840841,0.8485967013211112,1.6971934026422224
384.5845845845846,0.8477132726366671,1.6954265452733341
385.0850850850851,0.8468315872818404,1.6936631745636808
385.5855855855856,0.8459515991509953,1.6919031983019905
386.0860860860861,0.8450732638978478,1.6901465277956955
386.5865865865866,0.8441965388885861,1.6883930777771723
387.08708708708707,0.8433213831553662,1.6866427663107324
387.58758758758756,0.8424477573502552,1.6848955147005105
388.0880880880881,0.8415756236996884,1.6831512473993768
388.5885885885886,0.8407049459595084,1.6814098919190168
389.0890890890891,0.8398356893706254,1.6796713787412507
389.5895895895896,0.8389678206153586,1.6779356412307171
390.0900900900901,0.8381013077744853,1.6762026155489707
390.5905905905906,0.837236120285042,1.674472240570084
391.09109109109113,0.8363722288988967,1.6727444577977935
391.5915915915916,0.8355096056421245,1.671019211284249
392.0920920920921,0.834648223775196,1.669296447550392
392.5925925925926,0.833788057754003,1.667576115508006
393.0930930930931,0.8329290831917284,1.6658581663834569
393.5935935935936,0.8320712768215669,1.6641425536431338
394.0940940940941,0.8312146164603056,1.6624292329206112
394.5945945945946,0.8303590809727651,1.6607181619455302
395.0950950950951,0.8295046502371018,1.6590093004742037
395.59559559559557,0.8286513051109697,1.6573026102219395
396.0960960960961,0.827799027398534,1.655598054797068
396.5965965965966,0.8269477998183407,1.6538955996366813
397.0970970970971,0.826097605972022,1.652195211944044
397.5975975975976,0.8252484303138393,1.6504968606276786
398.0980980980981,0.8244002581210481,1.6488005162420962
398.59859859859864,0.8235530754650776,1.6471061509301552
399.09909909909913,0.822706869183512,1.645413738367024
399.5995995995996,0.8218616268528584,1.6437232537057167
400.1001001001001,0.8210173367620935,1.642034673524187
400.6006006006006,0.820173987886971,1.640347975773942
401.1011011011011,0.8193315698650478,1.6386631397300957
401.6016016016016,0.8184900729715839,1.6369801459431679
402.1021021021021,0.8176494880958858,1.6352989761917716
402.6026026026026,0.8168098067186248,1.6336196134372496
403.1031031031031,0.8159710208897053,1.6319420417794106
403.60360360360363,0.8151331232068377,1.6302662464136755
404.1041041041041,0.8142961067947623,1.6285922135895246
404.6046046046046,0.8134599652851203,1.6269199305702406
405.1051051051051,0.8126246927969434,1.6252493855938868
405.6056056056056,0.8117902839177606,1.6235805678355213
406.1061061061061,0.8109567336852941,1.6219134673705882
406.60660660660665,0.8101240375697373,1.6202480751394746
407.10710710710714,0.8092921914565967,1.6185843829131934
407.60760760760763,0.8084611916300838,1.6169223832601676
408.1081081081081,0.8076310347570375,1.615262069514075
408.6086086086086,0.8068017178713731,1.6136034357427462
409.1091091091091,0.8059732383590309,1.6119464767180618
409.6096096096096,0.8051455939434187,1.6102911878868373
410.1101101101101,0.8043187826713333,1.6086375653426666
410.6106106106106,0.8034928028993424,1.6069856057986849
411.1111111111111,0.8026676532806202,1.6053353065612403
411.61161161161164,0.8018433327522182,1.6036866655044364
412.11211211211213,0.8010198405227638,1.6020396810455275
412.6126126126126,0.8001971760605672,1.6003943521211343
413.1131131131131,0.7993753390821322,1.5987506781642644
413.6136136136136,0.7985543295410502,1.5971086590821004
414.11411411411416,0.7977341476172769,1.5954682952345538
414.61461461461465,0.7969147937067669,1.5938295874135338
415.11511511511515,0.7960962684114665,1.592192536822933
415.61561561561564,0.7952785725296513,1.5905571450593026
416.11611611611613,0.7944617070465883,1.5889234140931765
416.6166166166166,0.7936456731255278,1.5872913462510556
417.1171171171171,0.7928304720990068,1.5856609441980136
417.6176176176176,0.7920161054604479,1.5840322109208957
418.1181181181181,0.791202574856059,1.582405149712118
418.6186186186186,0.7903898820770142,1.5807797641540284
419.11911911911915,0.7895780290519052,1.5791560581038104
419.61961961961964,0.7887670178394662,1.5775340356789325
420.12012012012013,0.7879568506215495,1.575913701243099
420.6206206206206,0.7871475296963536,1.5742950593927072
421.1211211211211,0.7863390574718949,1.5726781149437898
421.6216216216216,0.7855314364597078,1.5710628729194156
422.12212212212216,0.7847246692687734,1.5694493385375468
422.62262262262266,0.7839187585996693,1.5678375171993386
423.12312312312315,0.7831137072389273,1.5662274144778545
423.62362362362364,0.7823095180535982,1.5646190361071963
424.12412412412414,0.7815061939860142,1.5630123879720283
424.62462462462463,0.7807037380487434,1.5614074760974868
425.1251251251251,0.7799021533197283,1.5598043066394567
425.6256256256256,0.7791014429376073,1.5582028858752146
426.1261261261261,0.7783016100972053,1.5566032201944107
426.6266266266266,0.7775026580451948,1.5550053160903896
427.12712712712715,0.7767045900759202,1.5534091801518404
427.62762762762765,0.7759074095273752,1.5518148190547505
428.12812812812814,0.7751111197773374,1.5502222395546748
428.62862862862863,0.7743157242396445,1.548631448479289
429.1291291291292,0.7735212263606163,1.5470424527212325
429.6296296296297,0.7727276296156117,1.5454552592312234
430.13013013013017,0.7719349375057196,1.5438698750114392
430.63063063063066,0.7711431535545776,1.5422863071091553
431.13113113113116,0.7703522813053149,1.5407045626106297
431.63163163163165,0.7695623243176125,1.539124648635225
432.13213213213214,0.7687732861648872,1.5375465723297743
432.63263263263264,0.767985170431576,1.535970340863152
433.13313313313313,0.7671979807105368,1.5343959614210736
433.6336336336336,0.7664117206005537,1.5328234412011075
434.1341341341341,0.7656263937039408,1.5312527874078816
434.6346346346346,0.7648420036242407,1.5296840072484814
435.13513513513516,0.7640585539640251,1.5281171079280502
435.63563563563565,0.7632760483227812,1.5265520966455624
436.13613613613614,0.7624944902948873,1.5249889805897745
436.63663663663664,0.7617138834676728,1.5234277669353455
437.1371371371372,0.760934231419564,1.521868462839128
437.6376376376377,0.7601555377183046,1.5203110754366091
438.1381381381382,0.7593778059192559,1.5187556118385117
438.63863863863867,0.7586010395637718,1.5172020791275436
439.13913913913916,0.7578252421776409,1.5156504843552818
439.63963963963965,0.7570504172696061,1.5141008345392122
440.14014014014015,0.7562765683299394,1.5125531366598788
440.64064064064064,0.7555036988290947,1.5110073976581895
441.14114114114113,0.7547318122164114,1.5094636244328228
441.6416416416416,0.7539609119188839,1.5079218238377678
442.1421421421421,0.7531910013399903,1.5063820026799806
442.6426426426426,0.7524220838585718,1.5048441677171436
443.14314314314316,0.751654162827771,1.503308325655542
443.64364364364366,0.7508872415740232,1.5017744831480464
444.14414414414415,0.7501213233960916,1.5002426467921832
444.6446446446447,0.7493564115641601,1.4987128231283202
445.1451451451452,0.7485925093189656,1.4971850186379312
445.6456456456457,0.747829619870982,1.495659239741964
446.1461461461462,0.7470677463996404,1.4941354927992807
446.6466466466467,0.7463068920525996,1.4926137841051992
447.14714714714717,0.7455470599450539,1.4910941198901078
447.64764764764766,0.7447882531590776,1.4895765063181552
448.14814814814815,0.744030474743012,1.488060949486024
448.64864864864865,0.7432737277108867,1.4865474554217735
449.14914914914914,0.7425180150418762,1.4850360300837524
449.64964964964963,0.7417633396797917,1.4835266793595834
450.1501501501501,0.7410097045326031,1.4820194090652061
450.6506506506507,0.7402571124719968,1.4805142249439935
451.15115115115117,0.7395055663329614,1.4790111326659228
451.65165165165166,0.7387550689134016,1.4775101378268032
452.15215215215215,0.7380056229737835,1.476011245947567
452.6526526526527,0.7372572312368066,1.4745144624736133
453.1531531531532,0.7365098963870993,1.4730197927741986
453.6536536536537,0.7357636210709417,1.4715272421418835
454.1541541541542,0.7350184078960164,1.4700368157920327
454.6546546546547,0.734274259431176,1.468548518862352
455.15515515515517,0.7335311782062381,1.4670623564124763
455.65565565565566,0.7327891667118017,1.4655783334236034
456.15615615615616,0.7320482273990799,1.4640964547981599
456.65665665665665,0.7313083626797621,1.4626167253595241
457.15715715715714,0.7305695749258866,1.4611391498517732
457.65765765765764,0.7298318664697364,1.4596637329394728
458.15815815815813,0.7290952396037516,1.458190479207503
458.6586586586587,0.7283596965804608,1.4567193931609217
459.1591591591592,0.7276252396124283,1.4552504792248566
459.65965965965967,0.7268918708722141,1.4537837417444281
460.16016016016016,0.7261595924923573,1.4523191849847146
460.6606606606607,0.7254284065653648,1.4508568131307296
461.1611611611612,0.7246983151437204,1.4493966302874408
461.6616616616617,0.7239693202399057,1.4479386404798114
462.1621621621622,0.7232414238264364,1.4464828476528728
462.6626626626627,0.7225146278359049,1.4450292556718098
463.1631631631632,0.7217889341610412,1.4435778683220823
463.66366366366367,0.7210643446547843,1.4421286893095686
464.16416416416416,0.7203408611303626,1.440681722260725
464.66466466466466,0.7196184853613852,1.4392369707227703
465.16516516516515,0.718897219081947,1.437794438163894
465.66566566566564,0.7181770639867358,1.4363541279734715
466.1661661661662,0.71745802173116,1.43491604346232
466.6666666666667,0.7167400939314742,1.4334801878629484
467.1671671671672,0.7160232821649187,1.4320465643298375
467.6676676676677,0.7153075879698694,1.4306151759397387
468.1681681681682,0.7145930128459894,1.4291860256919788
468.6686686686687,0.7138795582543942,1.4277591165087884
469.1691691691692,0.7131672256178189,1.4263344512356377
469.6696696696697,0.7124560163207949,1.4249120326415898
470.1701701701702,0.7117459317098347,1.4234918634196694
470.6706706706707,0.711036973093617,1.422073946187234
471.1711711711712,0.710329141743186,1.420658283486372
471.6716716716717,0.7096224388921492,1.4192448777842983
472.17217217217217,0.7089168657368821,1.4178337314737641
472.67267267267266,0.7082124234367423,1.4164248468734846
473.17317317317315,0.707509113114282,1.415018226228564
473.67367367367365,0.7068069358554687,1.4136138717109374
474.1741741741742,0.7061058927099118,1.4122117854198235
474.6746746746747,0.7054059846910868,1.4108119693821737
475.1751751751752,0.7047072127765736,1.409414425553147
475.6756756756757,0.7040095779082854,1.4080191558165709
476.1761761761762,0.7033130809927141,1.4066261619854281
476.6766766766767,0.7026177229011683,1.4052354458023366
477.1771771771772,0.7019235044700215,1.403847008940043
477.6776776776777,0.7012304265009602,1.4024608530019205
478.1781781781782,0.7005384897612345,1.401076979522469
478.6786786786787,0.6998476949839108,1.3996953899678215
479.1791791791792,0.6991580428681272,1.3983160857362544
479.6796796796797,0.6984695340793547,1.3969390681587095
480.1801801801802,0.6977821692496536,1.3955643384993073
480.68068068068067,0.6970959489779367,1.3941918979558734
481.18118118118116,0.6964108738302319,1.3928217476604638
481.6816816816817,0.6957269443399469,1.3914538886798937
482.1821821821822,0.6950441610081379,1.3900883220162759
482.6826826826827,0.6943625243037732,1.3887250486075464
483.1831831831832,0.6936820346640066,1.3873640693280131
483.68368368368374,0.6930026924944417,1.3860053849888834
484.18418418418423,0.6923244981694071,1.3846489963388142
484.6846846846847,0.691647452032226,1.383294904064452
485.1851851851852,0.6909715543954871,1.3819431087909742
485.6856856856857,0.6902968055412817,1.3805936110825634
486.1861861861862,0.6896232057216223,1.3792464114432446
486.6866866866867,0.6889507551585011,1.3779015103170023
487.1871871871872,0.6882794540443031,1.3765589080886063
487.6876876876877,0.6876093025420481,1.3752186050840962
488.1881881881882,0.6869403007856627,1.3738806015713254
488.68868868868867,0.6862724488802537,1.3725448977605075
489.18918918918916,0.6856057469023847,1.3712114938047695
489.6896896896897,0.6849401949003466,1.3698803898006933
490.1901901901902,0.6842757928944334,1.3685515857888668
490.6906906906907,0.6836125408772159,1.3672250817544318
491.1911911911912,0.6829504388138101,1.3659008776276202
491.69169169169174,0.6822894866421564,1.3645789732843128
492.19219219219224,0.6816296842732853,1.3632593685465706
492.69269269269273,0.6809710315915938,1.3619420631831876
493.1931931931932,0.6803135284551124,1.3606270569102248
493.6936936936937,0.6796571746957761,1.3593143493915523
494.1941941941942,0.6790019701196945,1.358003940239389
494.6946946946947,0.6783479145074223,1.3566958290148445
495.1951951951952,0.6776950076142205,1.355390015228441
495.6956956956957,0.6770432491703318,1.3540864983406635
496.1961961961962,0.6763926388812386,1.3527852777624771
496.6966966966967,0.6757431764279334,1.3514863528558667
497.1971971971972,0.6750948614671812,1.3501897229343625
497.6976976976977,0.6744476936317813,1.3488953872635625
498.1981981981982,0.6738016725308299,1.3476033450616598
498.6986986986987,0.6731567977499806,1.3463135954999612
499.19919919919926,0.6725130688517047,1.3450261377034094
499.69969969969975,0.6718704853755487,1.3437409707510974
500.20020020020024,0.6712290468383906,1.3424580936767812
500.70070070070074,0.6705887527346983,1.3411775054693966
501.20120120120123,0.6699496025367815,1.339899205073563
501.7017017017017,0.6693115956950463,1.3386231913900926
502.2022022022022,0.6686747316382472,1.3373494632764944
502.7027027027027,0.6680390097737363,1.3360780195474726
503.2032032032032,0.6674044294877152,1.3348088589754303
503.7037037037037,0.6667709901454798,1.3335419802909596
504.2042042042042,0.6661386910916677,1.3322773821833354
504.7047047047047,0.665507531650505,1.33101506330101
505.20520520520523,0.664877511126046,1.329755022252092
505.7057057057057,0.6642486288024186,1.3284972576048373
506.2062062062062,0.6636208839440636,1.3272417678881272
506.7067067067067,0.6629942757959725,1.325988551591945
507.20720720720726,0.6623688035839255,1.324737607167851
507.70770770770775,0.6617444665147301,1.3234889330294601
508.20820820820825,0.6611212637764504,1.3222425275529008
508.70870870870874,0.6604991945386446,1.3209983890772892
509.20920920920923,0.6598782579525929,1.3197565159051858
509.7097097097097,0.6592584531515301,1.3185169063030602
510.2102102102102,0.658639779250869,1.317279558501738
510.7107107107107,0.658022235348433,1.316044470696866
511.2112112112112,0.6574058205246756,1.314811641049351
511.7117117117117,0.6567905338429069,1.3135810676858137
512.2122122122122,0.6561763743495121,1.3123527486990243
512.7127127127128,0.6555633410741759,1.3111266821483518
513.2132132132133,0.6549514330300968,1.3099028660601937
513.7137137137138,0.6543406492142045,1.308681298428409
514.2142142142143,0.6537309886073772,1.3074619772147544
514.7147147147148,0.6531224501746528,1.3062449003493055
515.2152152152153,0.6525150328654407,1.3050300657308813
515.7157157157158,0.6519087356137337,1.3038174712274675
516.2162162162163,0.6513035573383134,1.3026071146766267
516.7167167167167,0.6506994969429613,1.3013989938859225
517.2172172172172,0.6500965533166602,1.3001931066333203
517.7177177177177,0.6494947253337988,1.2989894506675976
518.2182182182182,0.6488940118543737,1.2977880237087474
518.7187187187187,0.6482944117241909,1.2965888234483818
519.2192192192192,0.6476959237750624,1.2953918475501247
519.7197197197197,0.6470985468250036,1.2941970936500071
520.2202202202202,0.6465022796784289,1.2930045593568578
520.7207207207207,0.645907121126347,1.291814242252694
521.2212212212212,0.6453130699465477,1.2906261398930954
521.7217217217217,0.644720124903799,1.289440249807598
522.2222222222222,0.6441282847500318,1.2882565695000636
522.7227227227228,0.6435375482245264,1.2870750964490527
523.2232232232233,0.6429479140541006,1.2858958281082011
523.7237237237238,0.6423593809532917,1.2847187619065834
524.2242242242243,0.6417719476245404,1.2835438952490807
524.7247247247248,0.641185612758369,1.282371225516738
525.2252252252252,0.6406003750335623,1.2812007500671245
525.7257257257257,0.6400162331173446,1.2800324662346891
526.2262262262262,0.639433185665556,1.278866371331112
526.7267267267267,0.6388512313228248,1.2777024626456497
527.2272272272272,0.6382703687227432,1.2765407374454865
527.7277277277277,0.6376905964880345,1.275381192976069
528.2282282282283,0.637111913230727,1.274223826461454
528.7287287287288,0.6365343175523182,1.2730686351046363
529.2292292292293,0.6359578080439429,1.2719156160878857
529.7297297297298,0.6353823832865388,1.2707647665730777
530.2302302302303,0.6348080418510088,1.2696160837020176
530.7307307307308,0.6342347822983818,1.2684695645967636
531.2312312312313,0.6336626031799742,1.2673252063599485
531.7317317317318,0.6330915030375498,1.2661830060750996
532.2322322322323,0.6325214804034744,1.265042960806949
532.7327327327328,0.6319525338008746,1.2639050676017491
533.2332332332332,0.6313846617437867,1.2627693234875734
533.7337337337337,0.6308178627373177,1.2616357254746353
534.2342342342342,0.6302521352777878,1.2605042705555756
534.7347347347347,0.6296874778528864,1.2593749557057727
535.2352352352352,0.6291238889418186,1.2582477778836372
535.7357357357357,0.6285613670154503,1.2571227340309006
536.2362362362362,0.6279999105364564,1.2559998210729129
536.7367367367367,0.6274395179594626,1.2548790359189252
537.2372372372372,0.6268801877311904,1.2537603754623807
537.7377377377377,0.6263219182905945,1.252643836581189
538.2382382382383,0.6257647080690062,1.2515294161380124
538.7387387387388,0.6252085554902714,1.2504171109805429
539.2392392392393,0.6246534589708845,1.249306917941769
539.7397397397398,0.6240994169201268,1.2481988338402537
540.2402402402403,0.6235464277402004,1.2470928554804008
540.7407407407408,0.6229944898263597,1.2459889796527195
541.2412412412413,0.622443601567045,1.24488720313409
541.7417417417417,0.6218937613440101,1.2437875226880202
542.2422422422422,0.6213449675324527,1.2426899350649054
542.7427427427427,0.6207972185011429,1.2415944370022858
543.2432432432432,0.6202505126125452,1.2405010252250903
543.7437437437438,0.6197048482229497,1.2394096964458994
544.2442442442443,0.6191602236825888,1.2383204473651777
544.7447447447448,0.6186166373357658,1.2372332746715315
545.2452452452453,0.6180740875209705,1.236148175041941
545.7457457457458,0.6175325725710036,1.2350651451420072
546.2462462462463,0.6169920908130907,1.2339841816261814
546.7467467467468,0.6164526405690032,1.2329052811380063
547.2472472472473,0.6159142201551719,1.2318284403103439
547.7477477477478,0.6153768278828035,1.230753655765607
548.2482482482483,0.6148404620579924,1.2296809241159847
548.7487487487488,0.6143051209818344,1.2286102419636689
549.2492492492493,0.6137708029505364,1.2275416059010729
549.7497497497498,0.6132375062555284,1.2264750125110568
550.2502502502502,0.6127052291835702,1.2254104583671404
550.7507507507507,0.6121739700168589,1.2243479400337178
551.2512512512512,0.6116437270331373,1.2232874540662746
551.7517517517517,0.6111144985057979,1.2222289970115958
552.2522522522522,0.6105862827039844,1.2211725654079688
552.7527527527527,0.6100590778927016,1.2201181557854033
553.2532532532532,0.6095328823329089,1.2190657646658178
553.7537537537538,0.6090076942816257,1.2180153885632514
554.2542542542543,0.6084835119920318,1.2169670239840635
554.7547547547548,0.6079603337135623,1.2159206674271246
555.2552552552553,0.6074381576920067,1.2148763153840134
555.7557557557558,0.6069169821696071,1.2138339643392142
556.2562562562563,0.6063968053851497,1.2127936107702995
556.7567567567568,0.605877625574062,1.211755251148124
557.2572572572573,0.6053594409685048,1.2107188819370096
557.7577577577578,0.6048422497974625,1.209684499594925
558.2582582582584,0.6043260502868381,1.2086521005736761
558.7587587587589,0.6038108406595397,1.2076216813190794
559.2592592592594,0.6032966191355705,1.206593238271141
559.7597597597598,0.6027833839321184,1.2055667678642368
560.2602602602603,0.6022711332636385,1.204542266527277
560.7607607607608,0.6017598653419444,1.2035197306838887
561.2612612612613,0.6012495783762908,1.2024991567525816
561.7617617617618,0.6007402705734547,1.2014805411469094
562.2622622622623,0.6002319401378244,1.2004638802756489
562.7627627627628,0.5997245852714768,1.1994491705429535
563.2632632632633,0.5992182041742602,1.1984364083485204
563.7637637637638,0.5987127950438732,1.1974255900877464
564.2642642642643,0.5982083560759465,1.196416712151893
564.7647647647648,0.5977048854641189,1.1954097709282379
565.2652652652653,0.5972023814001153,1.1944047628002306
565.7657657657658,0.5967008420738248,1.1934016841476496
566.2662662662663,0.596200265673372,1.192400531346744
566.7667667667668,0.5957006503851981,1.1914013007703963
567.2672672672672,0.595201994394127,1.190403988788254
567.7677677677677,0.5947042958834461,1.1894085917668922
568.2682682682682,0.5942075530349721,1.1884151060699442
568.7687687687687,0.5937117640291258,1.1874235280582517
569.2692692692692,0.5932169270450005,1.186433854090001
569.7697697697697,0.5927230402604335,1.185446080520867
570.2702702702703,0.5922301018520724,1.1844602037041447
570.7707707707708,0.5917381099954442,1.1834762199908884
